"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.511079312E1,-1.474243999E-1,-9.123182297E-2,-1.911554337E-1
9.512086392E1,-6.684672832E-2,-9.447503090E-2,-3.771409988E-1
9.513093472E1,6.539273262E-2,-4.225063324E-2,-3.598947525E-1
9.514100552E1,1.248108745E-1,-1.750421524E-2,-1.470279694E-1
9.515107632E1,6.948286295E-2,1.798558235E-2,1.168136597E-1
9.516114712E1,-3.785467148E-2,3.388190269E-2,2.988252640E-1
9.517124844E1,-1.261212826E-1,3.911852837E-2,3.343658447E-1
9.518131924E1,-1.533948183E-1,6.514310837E-2,1.899776459E-1
9.519139004E1,-9.981334209E-2,7.986402512E-2,1.313514709E-1
9.520146084E1,-2.494812012E-3,8.731722832E-2,1.470279694E-2
9.521153164E1,6.006628275E-2,8.158683777E-2,-7.660865784E-2
9.522160244E1,9.837496281E-2,5.108737946E-2,-1.170616150E-1
9.523170376E1,7.956218719E-2,-1.106095314E-2,-7.902240753E-2
9.524177456E1,3.527265787E-2,-6.469893456E-2,-2.996253967E-2
9.525184536E1,3.511190414E-3,-7.945656776E-2,2.290439606E-2
9.526191616E1,-2.035546303E-2,-7.043647766E-2,2.996158600E-2
9.527198696E1,-2.226275206E-2,-4.742264748E-2,8.541107178E-3
9.528205776E1,-1.683443785E-2,-2.246022224E-2,3.504562378E-2
9.529212857E1,-4.317641258E-3,-1.218628883E-2,2.552127838E-2
9.530222988E1,1.518702507E-2,-8.153915405E-5,3.740024567E-2
9.531230068E1,3.195202351E-2,-2.778768539E-3,3.974056244E-2
9.532237148E1,5.116266012E-2,-5.886793137E-3,3.497505188E-2
9.533244229E1,4.928362370E-2,-9.136199951E-3,6.715774536E-3
9.534251309E1,5.251860619E-2,-1.485395432E-2,-2.346897125E-2
9.535258389E1,4.550343752E-2,-1.081275940E-2,-4.825592041E-2
9.536265469E1,1.916414499E-2,3.082036972E-3,2.423286438E-2
9.537272549E1,-1.325887442E-2,5.006074905E-3,1.118230820E-1
9.538282681E1,-3.501069546E-2,-9.975910187E-3,7.265663147E-2
9.539289761E1,-3.401988745E-2,-5.601882935E-3,-4.159736633E-2
9.540296841E1,-3.609538078E-3,9.218215942E-3,-1.802825928E-1
9.541303921E1,1.193422079E-2,3.254795074E-2,-2.342195511E-1
9.542311001E1,1.649516821E-2,3.136849403E-2,-1.788511276E-1
9.543318081E1,-1.296669245E-2,2.216005325E-2,-1.128892899E-1
9.544325161E1,-4.916435480E-2,1.932382584E-3,-2.457427979E-2
9.545335293E1,-5.406522751E-2,7.634878159E-3,7.181835175E-2
9.546342373E1,-5.227482319E-2,4.940509796E-3,1.172666550E-1
9.547349453E1,-3.716009855E-2,2.199649811E-2,1.198549271E-1
9.548356533E1,-4.534006119E-3,3.504467010E-2,9.210777283E-2
9.549363613E1,2.682226896E-2,4.937791824E-2,4.860496521E-2
9.550370694E1,5.494654179E-2,3.259396553E-2,1.768779755E-2
9.551377774E1,7.807183266E-2,2.577638626E-2,-3.276824951E-3
9.552387905E1,7.997483015E-2,5.159854889E-3,-5.148887634E-3
9.553394986E1,7.786667347E-2,-1.488184929E-2,1.895618439E-2
9.554402066E1,5.023276806E-2,-2.976512909E-2,4.249382019E-2
9.555409146E1,-3.039181232E-3,-4.221034050E-2,1.841259003E-2
9.556416226E1,-3.174251318E-2,-3.059720993E-2,-1.472568512E-2
9.557423306E1,-3.869223595E-2,-1.393580437E-2,-5.923843384E-2
9.558430386E1,-2.880817652E-2,-1.222610474E-3,-6.549072266E-2
9.559440518E1,-1.684939861E-2,2.832412720E-3,-3.408336639E-2
9.560447598E1,-9.932696819E-3,-6.646156311E-3,-1.751232147E-2
9.561454678E1,-1.003861427E-2,-6.197690964E-3,-1.790809631E-2
9.562461758E1,-2.929806709E-3,-2.405166626E-2,-4.444313049E-2
9.563468838E1,6.606400013E-3,-3.387498856E-2,-5.878639221E-2
9.564475918E1,1.143985987E-2,-3.354644775E-2,-4.467201233E-2
9.565482998E1,1.636248827E-2,-1.148724556E-2,-4.991531372E-3
9.566493130E1,9.730160236E-3,-6.504058838E-3,3.405570984E-2
9.567500210E1,5.897521973E-3,1.203465462E-2,7.019901276E-2
9.568507290E1,-4.730284214E-3,2.953457832E-2,8.224010468E-2
9.569514370E1,1.408517361E-3,3.865647316E-2,6.361484528E-2
9.570521450E1,-1.985967159E-3,3.052854538E-2,1.231288910E-2
9.571528530E1,-4.894495010E-3,1.781558990E-2,-3.103542328E-2
9.572535610E1,-1.690983772E-2,5.700826645E-3,-4.778671265E-2
9.573545742E1,-1.902729273E-2,-1.017212868E-2,-5.263137817E-2
9.574552822E1,-2.230644226E-3,-3.844976425E-3,-2.913856506E-2
9.575559902E1,9.490966797E-3,-2.145290375E-3,3.881072998E-2
9.576566982E1,3.299623728E-2,3.749370575E-3,7.962608337E-2
9.577574063E1,3.480046988E-2,2.277636528E-2,6.325531006E-2
9.578581143E1,1.694643497E-2,2.883315086E-2,2.147769928E-2
9.579588223E1,-2.016443014E-2,1.099944115E-2,-3.369617462E-2
9.580598355E1,-2.590882778E-2,1.050901413E-2,-6.676292419E-2
9.581605435E1,-8.231341839E-3,8.619785309E-3,-6.161499023E-2
9.582612515E1,1.434427500E-2,9.845018387E-3,-3.771400452E-2
9.583619595E1,-1.490807533E-2,-6.972312927E-3,-2.378559113E-2
9.584626675E1,-2.084726095E-2,-1.893281937E-2,-1.077136993E-1
9.585633755E1,6.049478054E-2,-1.308059692E-2,-2.479324341E-1
9.586640835E1,1.491661668E-1,2.364873886E-3,-1.854209900E-1
9.587650967E1,1.524860263E-1,1.302456856E-2,3.933906555E-2
9.588658047E1,5.004894733E-2,-1.152062416E-2,2.418584824E-1
9.589665127E1,-8.438605070E-2,-5.479359627E-2,1.981716156E-1
9.590672207E1,-1.720488071E-1,-1.080658436E-1,-1.466369629E-2
9.591679287E1,-1.396264434E-1,-1.267640591E-1,-2.100191116E-1
9.592686367E1,-1.782119274E-3,-8.920359612E-2,-2.606468201E-1
9.593693447E1,1.169754863E-1,-3.011751175E-2,-1.215562820E-1
9.594703579E1,1.226201057E-1,2.935504913E-2,1.100587845E-1
9.595710659E1,4.347056150E-2,7.102465630E-2,2.912092209E-1
9.596717739E1,-7.265156507E-2,8.039855957E-2,3.470859528E-1
9.597724819E1,-1.509916782E-1,7.973432541E-2,2.607927322E-1
9.598731900E1,-1.239187121E-1,9.433126450E-2,1.171503067E-1
9.599738980E1,-5.998241901E-2,9.988808632E-2,-2.888202667E-2
9.600746060E1,3.119903803E-2,8.409643173E-2,-1.800117493E-1
9.601756192E1,9.277296066E-2,5.515170097E-2,-2.631225586E-1
9.602763272E1,8.796197176E-2,2.002716064E-2,-2.485132217E-1
9.603770352E1,7.184815407E-2,-3.632760048E-2,-1.447954178E-1
9.604777432E1,3.741550446E-2,-7.253098488E-2,1.843070984E-2
9.605784512E1,-1.541084051E-2,-7.581925392E-2,1.365232468E-1
9.606791592E1,-2.469378710E-2,-7.852673531E-2,1.773643494E-1
9.607798672E1,-2.682268620E-2,-6.414723396E-2,1.589412689E-1
9.608808804E1,2.072513103E-3,-3.961968422E-2,1.128196716E-1
9.609815884E1,1.869624853E-2,-2.858448029E-2,5.825519562E-2
9.610822964E1,3.284144402E-2,-8.602380753E-3,2.354812622E-2
9.611830044E1,3.290230036E-2,-2.208411694E-2,-2.008724213E-2
9.612837124E1,3.344261646E-2,-2.564501762E-2,-4.175376892E-2
9.613844204E1,3.476136923E-2,-2.373516560E-2,-5.621242523E-2
9.614851284E1,2.657419443E-2,-3.079509735E-2,-7.762145996E-2
9.615861416E1,1.737749577E-2,5.159735680E-3,8.020401001E-4
9.616868496E1,5.625545979E-3,-4.740715027E-3,1.487169266E-1
9.617875576E1,-2.655977011E-2,-1.312625408E-2,2.781009674E-1
9.618882656E1,-4.032135010E-2,-1.735150814E-2,8.570480347E-2
9.619889736E1,-1.922875643E-2,6.989717484E-3,-1.198387146E-1
9.620896817E1,2.309626341E-2,3.013980389E-2,-2.442827225E-1
9.621903897E1,3.285002708E-2,4.520499706E-2,-2.581768036E-1
9.622914028E1,1.296269894E-2,3.088831902E-2,-1.893568039E-1
9.623921109E1,-3.079122305E-2,1.771414280E-2,-8.636951447E-2
9.624928189E1,-6.021136045E-2,7.128357887E-3,2.905654907E-2
9.625935269E1,-5.434113741E-2,9.804487228E-3,1.334114075E-1
9.626942349E1,-4.702198505E-2,1.323020458E-2,1.914892197E-1
9.627949429E1,2.012670040E-3,2.909755707E-2,2.206821442E-1
9.628956509E1,3.087061644E-2,3.183448315E-2,9.833717346E-2
9.629966641E1,5.689734221E-2,3.643190861E-2,3.249454498E-2
9.630973721E1,7.605397701E-2,2.684509754E-2,7.820129395E-3
9.631980801E1,7.215541601E-2,9.742975235E-4,7.088661194E-3
9.632987881E1,4.754620790E-2,-3.854882717E-2,1.108169556E-2
9.633994961E1,2.310454845E-2,-5.844914913E-2,-1.540184021E-3
9.635002041E1,5.783617496E-3,-6.166565418E-2,-6.807327271E-3
9.636009121E1,-2.324968576E-2,-6.946635246E-2,-3.331661224E-2
9.637019253E1,-3.285044432E-2,-6.493484974E-2,-5.700206757E-2
9.638026333E1,-2.081716061E-2,-4.591763020E-2,-4.493904114E-2
9.639033413E1,-1.112526655E-2,-1.519596577E-2,-2.435684204E-3
9.640040493E1,-1.869499683E-3,-6.502985954E-3,2.760982513E-2
9.641047573E1,-4.837572575E-3,-1.220583916E-2,9.889602661E-3
9.642054653E1,-1.494228840E-2,-1.525342464E-2,-2.884769440E-2
9.643061734E1,-1.959979534E-2,-1.984488964E-2,-6.226158142E-2
9.644071865E1,4.995346069E-3,-2.316939831E-2,-5.998039246E-2
9.645078945E1,1.791459322E-2,-1.354515553E-2,-2.970218658E-2
9.646086026E1,1.693266630E-2,-1.103520393E-3,-7.218360901E-3
9.647093106E1,4.363656044E-3,-3.304481506E-4,-3.480625153E-2
9.648100186E1,-7.610201836E-3,3.216266632E-3,-3.830623627E-2
9.649107266E1,-2.865070105E-2,1.195287704E-2,-1.348876953E-2
9.650114346E1,-3.506726027E-2,-5.571722984E-3,1.088142395E-2
9.651124478E1,-3.000509739E-2,7.596492767E-3,7.046985626E-2
9.652131558E1,1.026469469E-2,1.230621338E-2,1.316881180E-1
9.653138638E1,3.059333563E-2,2.670824528E-2,1.733207703E-1
9.654145718E1,1.698595285E-2,4.103934765E-2,1.437292099E-1
9.655152798E1,-1.134812832E-2,3.699553013E-2,6.303501129E-2
9.656159878E1,-3.965240717E-2,2.106380463E-2,-3.509330750E-2
9.657166958E1,-2.722328901E-2,1.360893250E-3,-8.211231232E-2
9.658177090E1,-5.733370781E-3,-5.170464516E-3,-8.594036102E-2
9.659184170E1,4.483461380E-3,-5.770802498E-3,-5.209350586E-2
9.660191250E1,-2.146399021E-2,-9.580373764E-3,-7.588005066E-2
9.661198330E1,2.713024616E-3,-1.261603832E-2,-2.347717285E-1
9.662205410E1,1.010565162E-1,-9.038686752E-3,-3.515691757E-1
9.663212490E1,1.883422732E-1,6.516695023E-3,-1.807003021E-1
9.664219570E1,1.528515220E-1,-1.439917088E-2,1.151685715E-1
9.665226650E1,4.888987541E-2,-3.821122646E-2,2.932367325E-1
9.666236782E1,-6.827074289E-2,-8.204209805E-2,2.563047409E-1
9.667243862E1,-1.325156689E-1,-1.185739040E-1,7.628917694E-2
9.668250942E1,-1.128458381E-1,-1.291248798E-1,-8.882045746E-2
9.669258023E1,-1.337099075E-2,-9.892117977E-2,-1.567411423E-1
9.670265103E1,9.892755747E-2,-3.143274784E-2,-4.616451263E-2
9.671272183E1,1.204274297E-1,4.052519798E-2,1.383666992E-1
9.672279263E1,4.182845354E-2,7.804393768E-2,2.565803528E-1
9.673289395E1,-6.767672300E-2,7.962179184E-2,2.219648361E-1
9.674296475E1,-1.497260928E-1,8.065044880E-2,7.234668732E-2
9.675303555E1,-1.310203671E-1,6.193351746E-2,-8.221912384E-2
9.676310635E1,-5.329442024E-2,5.835270882E-2,-1.708250046E-1
9.677317715E1,2.088248730E-2,4.430174828E-2,-2.113456726E-1
9.678324795E1,9.213894606E-2,1.683044434E-2,-1.760721207E-1
9.679331875E1,9.686028957E-2,-1.359951496E-2,-9.913158417E-2
9.680342007E1,6.426715851E-2,-3.446257114E-2,3.331947327E-2
9.681349087E1,1.832646132E-2,-5.480778217E-2,1.898803711E-1
9.682356167E1,-8.039832115E-3,-7.098329067E-2,2.781791687E-1
9.683363247E1,-2.003097534E-2,-6.210947037E-2,2.591667175E-1
9.684370327E1,-2.021098137E-2,-4.182553291E-2,1.582593918E-1
9.685377407E1,8.770227432E-4,-2.767765522E-2,2.618026733E-2
9.686384487E1,2.878385782E-2,-1.544487476E-2,-7.305431366E-2
9.687394619E1,4.697710276E-2,-1.136302948E-2,-1.306791306E-1
9.688401699E1,4.189813137E-2,-2.186179161E-2,-1.357717514E-1
9.689408779E1,3.996467590E-2,-3.754734993E-2,-1.103649139E-1
9.690415860E1,2.225089073E-2,-2.595794201E-2,-6.678962708E-2
9.691422940E1,2.819389105E-2,-1.912415028E-2,-3.333950043E-2
9.692430020E1,2.777224779E-2,5.578398705E-3,1.157169342E-1
9.693437100E1,2.859830856E-3,-3.095865250E-3,2.601327896E-1
9.694447232E1,-4.252463579E-2,-2.622830868E-2,2.015409470E-1
9.695454312E1,-5.273288488E-2,-4.561471939E-2,9.531021118E-3
9.696461392E1,1.419597864E-2,-2.670657635E-2,-1.130638123E-1
9.697468472E1,5.171322823E-2,2.028584480E-3,-1.250486374E-1
9.698478323E1,4.485589266E-2,3.375589848E-2,-1.370325089E-1
9.699485403E1,-5.930066109E-4,3.767430782E-2,-1.559219360E-1
9.700492483E1,-5.533444881E-2,2.122831345E-2,-8.012294769E-2
9.701502615E1,-7.364183664E-2,-9.029746056E-3,4.169654846E-2
9.702509695E1,-3.048944473E-2,-2.179384232E-3,1.309251785E-1
9.703516775E1,1.578938961E-2,2.800703049E-3,1.717700958E-1
9.704523856E1,3.244578838E-2,5.538225174E-3,1.626167297E-1
9.705530936E1,5.116522312E-2,2.328574657E-2,9.246730804E-2
9.706538016E1,5.346339941E-2,2.115678787E-2,9.418487549E-3
9.707545096E1,3.752559423E-2,1.196575165E-2,-4.627513885E-2
9.708555228E1,2.219885588E-2,-1.816272736E-3,-4.664516449E-2
9.709562308E1,1.663374901E-2,-3.903067112E-2,-2.154350281E-3
9.710569388E1,8.597671986E-3,-6.204259396E-2,2.752971649E-2
9.711576468E1,-1.616722345E-2,-8.309626579E-2,2.849292755E-2
9.712583548E1,-3.351849318E-2,-8.798611164E-2,-1.293659210E-2
9.713590628E1,-1.485586166E-2,-7.430934906E-2,-3.469276428E-2
9.714597708E1,1.528656483E-2,-4.694628716E-2,-6.378173828E-3
9.715607840E1,1.394933462E-2,-2.533268929E-2,2.637577057E-2
9.716614920E1,1.018315554E-2,-1.151943207E-2,3.726387024E-2
9.717622000E1,1.775562763E-3,-1.237535477E-2,7.890701294E-3
9.718629080E1,1.079022884E-3,-2.962613106E-2,-8.210659027E-2
9.719636160E1,8.122444153E-3,-3.153407574E-2,-8.377265930E-2
9.720643240E1,-8.174002171E-3,-3.701424599E-2,-9.983062744E-2
9.721650320E1,-1.668345928E-2,-4.308843613E-2,-8.753585815E-2
9.722660452E1,-1.510244608E-2,-2.640771866E-2,-4.966259003E-2
9.723667532E1,-2.053272724E-2,-1.171576977E-2,2.289676666E-2
9.724674612E1,1.221692562E-2,1.647627354E-2,1.439447403E-1
9.725681692E1,2.565467358E-2,4.192638397E-2,2.348804474E-1
9.726688772E1,1.004779339E-2,4.984211922E-2,2.042961121E-1
9.727695853E1,-2.497172356E-2,4.588103294E-2,6.599426270E-2
9.728702933E1,-4.576522112E-2,2.702832222E-2,-6.496047974E-2
9.729713065E1,-2.136462927E-2,2.087426186E-2,-1.181430817E-1
9.730720144E1,8.953332901E-3,2.097105980E-2,-1.043310165E-1
9.731727225E1,-5.572140217E-3,1.071524620E-2,-7.216930389E-2
9.732734305E1,-3.680986166E-2,2.965927124E-4,-1.284427643E-1
9.733741385E1,-1.736241579E-2,-2.011024952E-2,-2.887353897E-1
9.734748465E1,1.121192575E-1,-7.547497749E-3,-3.266458511E-1
9.735755545E1,1.987742782E-1,1.814520359E-2,-4.025268555E-2
9.736765677E1,1.409271359E-1,2.730131149E-3,3.174753189E-1
9.737772757E1,-9.110391140E-3,-3.408229351E-2,4.055309296E-1
9.738779837E1,-1.267338991E-1,-7.445788383E-2,2.070674896E-1
9.739786917E1,-1.482805014E-1,-1.008934975E-1,-9.421443939E-2
9.740793997E1,-6.456196308E-2,-9.662306309E-2,-3.011875153E-1
9.741801077E1,6.999737024E-2,-6.567764282E-2,-3.494262695E-1
9.742808157E1,1.457625628E-1,-1.430726051E-2,-1.868591309E-1
9.743818289E1,1.305012703E-1,1.946747303E-2,5.340385437E-2
9.744825369E1,1.610356569E-2,3.426611423E-2,2.239894867E-1
9.745832449E1,-1.115497947E-1,3.943479061E-2,2.480430603E-1
9.746839529E1,-1.732671857E-1,5.500423908E-2,1.656131744E-1
9.747846609E1,-1.423844099E-1,6.367492676E-2,4.718208313E-2
9.748853690E1,-4.838186502E-2,7.637834549E-2,-4.897403717E-2
9.749860770E1,2.147096395E-2,7.177209854E-2,-8.792114258E-2
9.750870901E1,7.222670317E-2,5.167949200E-2,-1.126871109E-1
9.751877982E1,7.657951117E-2,1.276564598E-2,-9.777641296E-2
9.752885062E1,5.528992414E-2,-1.847183704E-2,-3.353023529E-2
9.753892142E1,2.037322521E-2,-4.763042927E-2,5.582332611E-2
9.754899222E1,7.623851299E-3,-5.590176582E-2,1.059751511E-1
9.755906302E1,-9.462416172E-3,-5.061018467E-2,1.057481766E-1
9.756913382E1,-1.189190149E-2,-3.402185440E-2,5.364990234E-2
9.757923514E1,-4.671514034E-3,-8.095502853E-3,9.559631348E-3
9.758930594E1,7.187306881E-3,1.080036163E-2,-1.973438263E-2
9.759937674E1,2.377498150E-2,1.595282555E-2,-3.931427002E-2
9.760944754E1,1.914662123E-2,7.726907730E-3,-4.465961456E-2
9.761951834E1,3.642618656E-2,-4.356622696E-3,-6.892967224E-2
9.762958914E1,4.222804308E-2,-1.404523849E-3,-7.884216309E-2
9.763965994E1,5.704009533E-2,-7.683277130E-3,-8.155632019E-2
9.764976126E1,4.878228903E-2,7.488965988E-3,1.779651642E-2
9.765983206E1,9.631872177E-3,1.445150375E-2,1.627349854E-1
9.766990286E1,-3.761303425E-2,-6.331682205E-3,1.848764420E-1
9.767997366E1,-5.212420225E-2,-1.136016846E-2,7.216167450E-2
9.769004446E1,-2.465248108E-2,8.940696716E-5,-7.181262970E-2
9.770011526E1,3.138536215E-2,1.715850830E-2,-1.876792908E-1
9.771018607E1,5.483031273E-2,2.609062195E-2,-2.237634659E-1
9.772028738E1,2.485758066E-2,2.984595299E-2,-1.911306381E-1
9.773035818E1,-1.223307848E-2,1.159167290E-2,-1.191644669E-1
9.774042899E1,-5.610281229E-2,-3.472089767E-3,-2.017402649E-2
9.775049979E1,-6.907618046E-2,-7.002353668E-3,7.493495941E-2
9.776057059E1,-4.950296879E-2,1.682043076E-2,1.333255768E-1
9.777064139E1,-2.411109209E-2,4.337501526E-2,1.485872269E-1
9.778071219E1,7.184088230E-3,5.608654022E-2,1.166982651E-1
9.779081351E1,3.063964844E-2,6.532502174E-2,5.724143982E-2
9.780088431E1,5.191487074E-2,5.791068077E-2,-8.307456970E-3
9.781095511E1,8.283799887E-2,2.513003349E-2,-5.396842957E-2
9.782102591E1,7.133162022E-2,-1.447439194E-3,-5.190563202E-2
9.783109671E1,6.981724501E-2,-2.454566956E-2,-4.060935974E-2
9.784116751E1,3.300035000E-2,-4.680585861E-2,-3.433513641E-2
9.785123831E1,1.609444618E-3,-5.910658836E-2,-4.713344574E-2
9.786133963E1,-7.548332214E-4,-5.473852158E-2,-2.888488770E-2
9.787141043E1,-5.330979824E-3,-3.413224220E-2,1.742362976E-2
9.788148123E1,-2.416020632E-2,-1.706242561E-2,6.784439087E-2
9.789155203E1,-1.711863279E-2,1.059865952E-2,5.620002747E-2
9.790162283E1,-2.456080914E-2,1.377177238E-2,1.646614075E-2
9.791169363E1,-1.278680563E-2,9.994506836E-3,-2.730274200E-2
9.792176443E1,-5.613565445E-3,4.624128342E-3,-5.637550354E-2
9.793186575E1,1.357465982E-2,1.219892502E-2,-5.679512024E-2
9.794193655E1,3.258931637E-2,1.697778702E-3,-3.616905212E-2
9.795200735E1,6.373643875E-3,-8.211135864E-3,-5.149745941E-2
9.796207815E1,-2.170985937E-2,-7.861375809E-3,-6.670665741E-2
9.797214896E1,-5.616939068E-2,-1.966238022E-3,-7.003784180E-2
9.798221976E1,-4.261434078E-2,2.169847488E-3,-3.326320648E-2
9.799229056E1,6.167471409E-3,1.820158958E-2,5.013656616E-2
9.800239188E1,4.770708084E-2,2.596950531E-2,1.345748901E-1
9.801246268E1,5.091834068E-2,3.651404381E-2,1.422882080E-1
9.802253348E1,8.918225765E-3,2.883529663E-2,7.230186462E-2
9.803260428E1,-3.027975559E-2,2.287745476E-2,-1.517772675E-2
9.804267508E1,-4.286950827E-2,-3.926515579E-3,-8.466148376E-2
9.805274588E1,-1.853346825E-2,5.979061127E-3,-8.923339844E-2
9.806281668E1,-1.129424572E-2,2.121591568E-2,-5.599880219E-2
9.807291800E1,-3.165340424E-2,1.152968407E-2,-8.265495300E-2
9.808298880E1,-1.380109787E-2,-1.668930054E-2,-1.640520096E-1
9.809305960E1,9.084635973E-2,6.112337112E-3,-2.118120193E-1
9.810313040E1,1.702609658E-1,2.513861656E-2,-4.879379272E-2
9.811320120E1,1.615786552E-1,2.573132515E-2,2.019357681E-1
9.812327200E1,5.739063025E-2,6.400108337E-3,3.334484100E-1
9.813334280E1,-6.891608238E-3,-4.869341850E-2,1.797418594E-1
9.814344412E1,-1.385182738E-1,-8.680391312E-2,-1.036624908E-1
9.815351492E1,-8.990585804E-2,-1.030790806E-1,-3.404293060E-1
9.816358572E1,1.907044649E-2,-7.980322838E-2,-4.158525467E-1
9.817365652E1,1.015579104E-1,-3.264880180E-2,-2.755012512E-1
9.818372732E1,9.721362591E-2,2.400875092E-3,6.303405762E-2
9.819379812E1,6.048083305E-3,2.607083321E-2,2.288722992E-1
9.820386893E1,-9.778845310E-2,4.169726372E-2,3.097715378E-1
9.821393973E1,-1.495538354E-1,6.359243393E-2,2.765121460E-1
9.822404104E1,-1.245771646E-1,8.084368706E-2,1.734323502E-1
9.823411185E1,-3.864306211E-2,1.017699242E-1,4.147911072E-2
9.824418265E1,5.073875189E-2,9.447908401E-2,-7.651329041E-2
9.825425345E1,8.935779333E-2,5.749392509E-2,-1.384248734E-1
9.826432425E1,8.740723133E-2,1.473903656E-2,-1.450977325E-1
9.827439505E1,4.776519537E-2,-4.341769218E-2,-6.434726715E-2
9.828446585E1,1.117831469E-2,-6.495547295E-2,4.990768433E-2
9.829456717E1,-2.466887236E-2,-6.943488121E-2,4.460525513E-2
9.830463797E1,-3.622406721E-2,-6.191897392E-2,3.222274780E-2
9.831470877E1,-1.202058792E-2,-2.829790115E-2,1.762676239E-2
9.832477957E1,-9.443700314E-3,-1.160907745E-2,1.981639862E-2
9.833485037E1,2.183091640E-2,2.126216888E-3,3.616428375E-2
9.834492117E1,2.888518572E-2,-1.444578171E-3,4.528617859E-2
9.835499197E1,3.839510679E-2,6.405353546E-3,4.249191284E-2
9.836509329E1,4.106670618E-2,1.924753189E-3,2.797222137E-2
9.837516409E1,6.076103449E-2,-5.339384079E-3,1.945495605E-3
9.838523489E1,5.171477795E-2,-7.307529449E-4,-3.781986237E-2
9.839530569E1,2.547770739E-2,1.793146133E-3,-3.182697296E-2
9.840537649E1,6.845951080E-3,1.387381554E-2,7.561874390E-2
9.841544730E1,-3.447955847E-2,-7.618427277E-3,1.149034500E-1
9.842551810E1,-4.116052389E-2,-1.492285728E-2,2.592563629E-2
9.843561941E1,-8.755624294E-3,-9.855508804E-3,-1.113996506E-1
9.844569022E1,3.793257475E-2,1.077890396E-2,-2.183017731E-1
9.845576102E1,4.258888960E-2,2.573561668E-2,-2.055759430E-1
9.846583182E1,2.012205124E-2,2.299618721E-2,-1.272344589E-1
9.847590262E1,-3.312927485E-2,7.135629654E-3,-4.564285278E-2
9.848597342E1,-5.478960276E-2,-1.713037491E-3,4.173183441E-2
9.849604422E1,-6.454104185E-2,1.005148888E-2,1.090068817E-1
9.850614554E1,-4.687505960E-2,1.299715042E-2,1.116971970E-1
9.851621634E1,-2.355110645E-2,2.173614502E-2,9.343528748E-2
9.852628714E1,5.671322346E-3,3.895258904E-2,4.269027710E-2
9.853635794E1,3.627645969E-2,4.163622856E-2,9.442329407E-3
9.854642874E1,6.897306442E-2,2.798628807E-2,-9.134292603E-3
9.855649954E1,7.809793949E-2,1.280093193E-2,-2.050304413E-2
9.856657034E1,7.374042273E-2,-4.078626633E-3,-5.864143372E-3
9.857667166E1,6.051784754E-2,-8.599042892E-3,3.204822540E-2
9.858674246E1,2.625626326E-2,-3.217363358E-2,3.150463104E-2
9.859681326E1,-2.186840773E-2,-4.136800766E-2,-2.052307129E-3
9.860688406E1,-4.580628872E-2,-4.795646667E-2,-4.449844360E-2
9.861695486E1,-4.323047400E-2,-3.486728668E-2,-6.507396698E-2
9.862702566E1,-1.211136580E-2,-2.359247208E-2,-4.527473450E-2
9.863709647E1,-7.765650749E-3,-1.111030579E-4,-2.126979828E-2
9.864719778E1,5.876243114E-3,2.025127411E-3,4.561424255E-3
9.865726858E1,3.030359745E-3,-2.157568932E-2,-1.974296570E-2
9.866733938E1,-1.910448074E-3,-2.063751221E-2,-2.950382233E-2
9.867741019E1,-1.764535904E-3,-2.173399925E-2,-1.795291901E-2
9.868748099E1,1.783472300E-2,-1.055216789E-2,9.826660156E-3
9.869755179E1,1.610493660E-2,1.228046417E-2,2.762985229E-2
9.870762259E1,1.238679886E-2,1.794290543E-2,2.613639832E-2
9.871772391E1,-1.223331690E-2,2.113866806E-2,-3.631591797E-3
9.872779471E1,-4.086297750E-2,3.049135208E-3,-4.711914062E-2
9.873786551E1,-4.519593716E-2,-7.056236267E-3,-6.400585175E-2
9.874793631E1,-2.365326881E-2,-7.053852081E-3,-3.578090668E-2
9.875800711E1,1.131570339E-2,1.212072372E-2,2.746582031E-2
9.876807791E1,4.341429472E-2,2.309489250E-2,1.016149521E-1
9.877814871E1,4.690825939E-2,2.055048943E-2,1.393175125E-1
9.878825003E1,1.220083237E-2,3.533196449E-2,9.404945374E-2
9.879832083E1,-2.214121819E-2,3.928518295E-2,2.620029449E-2
9.880839163E1,-4.901510477E-2,2.204298973E-2,-3.814888000E-2
9.881846243E1,-2.152562141E-2,1.519608498E-2,-8.019638062E-2
9.882853323E1,-8.372068405E-3,4.603147507E-3,-5.541992188E-2
9.883860403E1,-2.814698219E-2,-2.078056335E-3,-5.021095276E-2
9.884867483E1,-3.469169140E-2,-1.089310646E-2,-1.333255768E-1
9.885874564E1,4.158103466E-2,-6.047725677E-3,-2.775945663E-1
9.886884695E1,1.612203121E-1,6.855726242E-3,-2.311029434E-1
9.887891775E1,1.789430976E-1,1.558661461E-2,-5.719184875E-3
9.888898856E1,8.119964600E-2,3.619670868E-3,2.352600098E-1
9.889905936E1,-5.844330788E-2,-3.925943375E-2,2.292976379E-1
9.890913016E1,-1.493628025E-1,-9.257650375E-2,3.468894958E-2
9.891920096E1,-1.415795684E-1,-1.164400578E-1,-1.637639999E-1
9.892927176E1,-3.442120552E-2,-1.052205563E-1,-2.577428818E-1
9.893937308E1,8.789950609E-2,-5.510425568E-2,-1.660299301E-1
